,Material ID,Material Desc,Time Interval,UOM,Min Total Quantity (BOX),Max Total Quantity (BOX),Average Total Quantity (BOX)
4725,1060949,SOKLIN POWDER DET VEL ORC BAG 225GR,07:00-09:00,PCS,0.12,0.12,0.12
4727,1060949,SOKLIN POWDER DET VEL ORC BAG 225GR,11:00-13:00,PCS,0.12,0.12,0.12
4730,1060949,SOKLIN POWDER DET VEL ORC BAG 225GR,17:00-19:00,PCS,0.04,0.25,0.12
4729,1060949,SOKLIN POWDER DET VEL ORC BAG 225GR,15:00-17:00,PCS,0.04,0.17,0.09
4735,1060972,NUVO FAMILY BODY WASH BIRU PCH 400ML,15:00-17:00,PCS,0.08,1.25,0.52
4734,1060972,NUVO FAMILY BODY WASH BIRU PCH 400ML,13:00-15:00,PCS,0.08,1.33,0.49
4736,1060972,NUVO FAMILY BODY WASH BIRU PCH 400ML,17:00-19:00,PCS,0.08,1.58,0.45
4737,1060972,NUVO FAMILY BODY WASH BIRU PCH 400ML,19:00-21:00,PCS,0.17,0.75,0.36
4731,1060972,NUVO FAMILY BODY WASH BIRU PCH 400ML,07:00-09:00,PCS,0.17,0.42,0.28
4733,1060972,NUVO FAMILY BODY WASH BIRU PCH 400ML,11:00-13:00,PCS,0.17,0.25,0.22
4732,1060972,NUVO FAMILY BODY WASH BIRU PCH 400ML,09:00-11:00,PCS,0.08,0.5,0.21
4742,1060973,NUVO FAMILY BODY WASH MERAH PCH 400ML,15:00-17:00,PCS,0.17,1.5,0.67
4741,1060973,NUVO FAMILY BODY WASH MERAH PCH 400ML,13:00-15:00,PCS,0.08,2.33,0.62
4743,1060973,NUVO FAMILY BODY WASH MERAH PCH 400ML,17:00-19:00,PCS,0.08,1.83,0.58
4744,1060973,NUVO FAMILY BODY WASH MERAH PCH 400ML,19:00-21:00,PCS,0.08,0.75,0.33
4738,1060973,NUVO FAMILY BODY WASH MERAH PCH 400ML,07:00-09:00,PCS,0.17,0.5,0.33
4740,1060973,NUVO FAMILY BODY WASH MERAH PCH 400ML,11:00-13:00,PCS,0.25,0.5,0.33
4739,1060973,NUVO FAMILY BODY WASH MERAH PCH 400ML,09:00-11:00,PCS,0.08,0.5,0.21
4748,1060974,NUVO FAMILY BODY WASH HIJAU PCH 400ML,15:00-17:00,PCS,0.25,1.67,0.7
4747,1060974,NUVO FAMILY BODY WASH HIJAU PCH 400ML,13:00-15:00,PCS,0.25,0.83,0.5
4745,1060974,NUVO FAMILY BODY WASH HIJAU PCH 400ML,07:00-09:00,PCS,0.25,0.5,0.38
4749,1060974,NUVO FAMILY BODY WASH HIJAU PCH 400ML,17:00-19:00,PCS,0.17,0.67,0.35
4750,1060974,NUVO FAMILY BODY WASH HIJAU PCH 400ML,19:00-21:00,PCS,0.17,0.17,0.17
4746,1060974,NUVO FAMILY BODY WASH HIJAU PCH 400ML,09:00-11:00,PCS,0.08,0.25,0.17
4754,1060975,NUVO FAMILY BODY WASH KUNING PCH 400ML,13:00-15:00,PCS,0.08,0.83,0.37
4755,1060975,NUVO FAMILY BODY WASH KUNING PCH 400ML,15:00-17:00,PCS,0.08,0.58,0.36
4751,1060975,NUVO FAMILY BODY WASH KUNING PCH 400ML,07:00-09:00,PCS,0.25,0.25,0.25
4756,1060975,NUVO FAMILY BODY WASH KUNING PCH 400ML,17:00-19:00,PCS,0.08,0.5,0.24
4752,1060975,NUVO FAMILY BODY WASH KUNING PCH 400ML,09:00-11:00,PCS,0.08,0.25,0.2
4753,1060975,NUVO FAMILY BODY WASH KUNING PCH 400ML,11:00-13:00,PCS,0.08,0.25,0.17
4757,1060975,NUVO FAMILY BODY WASH KUNING PCH 400ML,19:00-21:00,PCS,0.08,0.17,0.11
4762,1060977,GIV WHITE BODY WASH BENGKOANG PCH 400ML,15:00-17:00,PCS,0.08,1.33,0.58
4758,1060977,GIV WHITE BODY WASH BENGKOANG PCH 400ML,07:00-09:00,PCS,0.25,0.5,0.42
4761,1060977,GIV WHITE BODY WASH BENGKOANG PCH 400ML,13:00-15:00,PCS,0.08,0.58,0.33
4763,1060977,GIV WHITE BODY WASH BENGKOANG PCH 400ML,17:00-19:00,PCS,0.08,0.67,0.32
4760,1060977,GIV WHITE BODY WASH BENGKOANG PCH 400ML,11:00-13:00,PCS,0.08,0.5,0.28
4764,1060977,GIV WHITE BODY WASH BENGKOANG PCH 400ML,19:00-21:00,PCS,0.25,0.25,0.25
4759,1060977,GIV WHITE BODY WASH BENGKOANG PCH 400ML,09:00-11:00,PCS,0.08,0.33,0.23
4769,1060978,GIV WHITE BODY WASH MULBERRY PCH 400ML,15:00-17:00,PCS,0.08,0.92,0.41
4768,1060978,GIV WHITE BODY WASH MULBERRY PCH 400ML,13:00-15:00,PCS,0.08,0.5,0.28
4765,1060978,GIV WHITE BODY WASH MULBERRY PCH 400ML,07:00-09:00,PCS,0.17,0.5,0.25
4766,1060978,GIV WHITE BODY WASH MULBERRY PCH 400ML,09:00-11:00,PCS,0.08,0.33,0.23
4767,1060978,GIV WHITE BODY WASH MULBERRY PCH 400ML,11:00-13:00,PCS,0.08,0.5,0.22
4770,1060978,GIV WHITE BODY WASH MULBERRY PCH 400ML,17:00-19:00,PCS,0.08,0.42,0.22
4773,1061007,SOKLIN POWDER DET SOFT PURPLE BAG 225GR,13:00-15:00,PCS,0.04,0.46,0.17
4772,1061007,SOKLIN POWDER DET SOFT PURPLE BAG 225GR,11:00-13:00,PCS,0.08,0.25,0.17
4774,1061007,SOKLIN POWDER DET SOFT PURPLE BAG 225GR,15:00-17:00,PCS,0.08,0.21,0.16
4771,1061007,SOKLIN POWDER DET SOFT PURPLE BAG 225GR,09:00-11:00,PCS,0.04,0.25,0.15
4775,1061007,SOKLIN POWDER DET SOFT PURPLE BAG 225GR,17:00-19:00,PCS,0.04,0.25,0.14
4776,1061007,SOKLIN POWDER DET SOFT PURPLE BAG 225GR,19:00-21:00,PCS,0.08,0.08,0.08
4778,1061010,"SOKLIN POWDER DET SOFT VEL ORC BAG 1,5KG",17:00-19:00,PCS,0.5,0.5,0.5
4777,1061010,"SOKLIN POWDER DET SOFT VEL ORC BAG 1,5KG",15:00-17:00,PCS,0.17,0.17,0.17
4783,1061022,DAIA POWDER DET VIOLET BAG 800GR NPRG,15:00-17:00,PCS,0.17,1.17,0.51
4782,1061022,DAIA POWDER DET VIOLET BAG 800GR NPRG,13:00-15:00,PCS,0.08,1.42,0.45
4780,1061022,DAIA POWDER DET VIOLET BAG 800GR NPRG,09:00-11:00,PCS,0.08,0.83,0.29
4784,1061022,DAIA POWDER DET VIOLET BAG 800GR NPRG,17:00-19:00,PCS,0.08,0.83,0.29
4779,1061022,DAIA POWDER DET VIOLET BAG 800GR NPRG,07:00-09:00,PCS,0.08,0.42,0.18
4781,1061022,DAIA POWDER DET VIOLET BAG 800GR NPRG,11:00-13:00,PCS,0.08,0.25,0.17
4785,1061022,DAIA POWDER DET VIOLET BAG 800GR NPRG,19:00-21:00,PCS,0.08,0.08,0.08
4790,1061042,SOKLIN POWDER DET SOFT MAG BER BAG 1.5KG,17:00-19:00,PCS,0.33,0.33,0.33
4789,1061042,SOKLIN POWDER DET SOFT MAG BER BAG 1.5KG,15:00-17:00,PCS,0.33,0.33,0.33
4788,1061042,SOKLIN POWDER DET SOFT MAG BER BAG 1.5KG,11:00-13:00,PCS,0.17,0.17,0.17
4787,1061042,SOKLIN POWDER DET SOFT MAG BER BAG 1.5KG,09:00-11:00,PCS,0.17,0.17,0.17
4786,1061042,SOKLIN POWDER DET SOFT MAG BER BAG 1.5KG,07:00-09:00,PCS,0.17,0.17,0.17
4792,1061043,SOKLIN POWDET SOFT MAG BER BAG 720GR NP,09:00-11:00,PCS,0.5,0.5,0.5
4794,1061043,SOKLIN POWDET SOFT MAG BER BAG 720GR NP,17:00-19:00,PCS,0.25,0.25,0.25
4791,1061043,SOKLIN POWDET SOFT MAG BER BAG 720GR NP,07:00-09:00,PCS,0.17,0.17,0.17
4795,1061043,SOKLIN POWDET SOFT MAG BER BAG 720GR NP,19:00-21:00,PCS,0.08,0.08,0.08
4793,1061043,SOKLIN POWDET SOFT MAG BER BAG 720GR NP,15:00-17:00,PCS,0.08,0.08,0.08
4797,1061044,SOKLIN POWDER DET MAG BERR BAG 225GR,11:00-13:00,PCS,0.25,0.25,0.25
4799,1061044,SOKLIN POWDER DET MAG BERR BAG 225GR,15:00-17:00,PCS,0.04,0.29,0.18
4798,1061044,SOKLIN POWDER DET MAG BERR BAG 225GR,13:00-15:00,PCS,0.04,0.42,0.17
4796,1061044,SOKLIN POWDER DET MAG BERR BAG 225GR,09:00-11:00,PCS,0.04,0.25,0.12
4800,1061044,SOKLIN POWDER DET MAG BERR BAG 225GR,17:00-19:00,PCS,0.04,0.17,0.1
4801,1061044,SOKLIN POWDER DET MAG BERR BAG 225GR,19:00-21:00,PCS,0.08,0.08,0.08
4802,1061115,EKONOMI CREAM DET VIOLET BAG 380GR,13:00-15:00,PCS,0.08,0.5,0.29
4804,1061115,EKONOMI CREAM DET VIOLET BAG 380GR,17:00-19:00,PCS,0.25,0.25,0.25
4803,1061115,EKONOMI CREAM DET VIOLET BAG 380GR,15:00-17:00,PCS,0.08,0.5,0.22
4805,1061163,NUVO FAMILY BARSOAP MERAH 100GR B4,13:00-15:00,PAC,,,
4806,1061163,NUVO FAMILY BARSOAP MERAH 100GR B4,15:00-17:00,PAC,,,
4807,1061164,NUVO FAMILY BARSOAP BIRU 100GR B4,09:00-11:00,PAC,,,
4808,1061164,NUVO FAMILY BARSOAP BIRU 100GR B4,13:00-15:00,PAC,,,
4809,1061166,NUVO FAMILY BARSOAP KUNING 100GR B4,09:00-11:00,PAC,,,
4810,1061166,NUVO FAMILY BARSOAP KUNING 100GR B4,13:00-15:00,PAC,,,
4811,1061166,NUVO FAMILY BARSOAP KUNING 100GR B4,15:00-17:00,PAC,,,
4812,1061167,NUVO FAMILY BARSOAP PINK 100GR B4,13:00-15:00,PAC,,,
4816,1061171,EKONOMI PENCUCI PIRING JN PCH 650ML (P),13:00-15:00,PCS,0.33,1,0.65
4813,1061171,EKONOMI PENCUCI PIRING JN PCH 650ML (P),07:00-09:00,PCS,0.5,0.5,0.5
4817,1061171,EKONOMI PENCUCI PIRING JN PCH 650ML (P),15:00-17:00,PCS,0.08,1,0.49
4815,1061171,EKONOMI PENCUCI PIRING JN PCH 650ML (P),11:00-13:00,PCS,0.33,0.33,0.33
4814,1061171,EKONOMI PENCUCI PIRING JN PCH 650ML (P),09:00-11:00,PCS,0.08,0.5,0.28
4818,1061171,EKONOMI PENCUCI PIRING JN PCH 650ML (P),17:00-19:00,PCS,0.17,0.33,0.25
4822,1061178,SOKLIN SOFTENER LOVELY RED SCT 13ML 4R1P,13:00-15:00,PCS,0.17,0.5,0.3
4821,1061178,SOKLIN SOFTENER LOVELY RED SCT 13ML 4R1P,11:00-13:00,PCS,0.25,0.33,0.29
4823,1061178,SOKLIN SOFTENER LOVELY RED SCT 13ML 4R1P,15:00-17:00,PCS,0.17,0.67,0.29
4824,1061178,SOKLIN SOFTENER LOVELY RED SCT 13ML 4R1P,17:00-19:00,PCS,0.17,0.5,0.25
4825,1061178,SOKLIN SOFTENER LOVELY RED SCT 13ML 4R1P,19:00-21:00,PCS,0.25,0.25,0.25
4819,1061178,SOKLIN SOFTENER LOVELY RED SCT 13ML 4R1P,07:00-09:00,PCS,0.21,0.21,0.21
4820,1061178,SOKLIN SOFTENER LOVELY RED SCT 13ML 4R1P,09:00-11:00,PCS,0.17,0.17,0.17
4826,1061217,SOKLIN POWDET SOFT SAKURA BAG 720GR NP,07:00-09:00,PCS,0.17,0.17,0.17
4827,1061217,SOKLIN POWDET SOFT SAKURA BAG 720GR NP,19:00-21:00,PCS,0.08,0.08,0.08
4830,1061218,SOKLIN POWDET SOFT SAKURA STRAWBAG 225GR,11:00-13:00,PCS,0.25,0.25,0.25
4828,1061218,SOKLIN POWDET SOFT SAKURA STRAWBAG 225GR,07:00-09:00,PCS,0.25,0.25,0.25
4829,1061218,SOKLIN POWDET SOFT SAKURA STRAWBAG 225GR,09:00-11:00,PCS,0.04,0.25,0.15
4831,1061218,SOKLIN POWDET SOFT SAKURA STRAWBAG 225GR,13:00-15:00,PCS,0.08,0.25,0.14
4832,1061218,SOKLIN POWDET SOFT SAKURA STRAWBAG 225GR,15:00-17:00,PCS,0.04,0.21,0.11
4833,1061218,SOKLIN POWDET SOFT SAKURA STRAWBAG 225GR,17:00-19:00,PCS,0.04,0.17,0.08
4838,1061224,SOKLIN LIQUID DET SAKURA SCT 20ML,15:00-17:00,PCS,0.2,2.1,0.59
4839,1061224,SOKLIN LIQUID DET SAKURA SCT 20ML,17:00-19:00,PCS,0.1,1.1,0.56
4837,1061224,SOKLIN LIQUID DET SAKURA SCT 20ML,13:00-15:00,PCS,0.1,1,0.49
4836,1061224,SOKLIN LIQUID DET SAKURA SCT 20ML,11:00-13:00,PCS,0.2,0.5,0.35
4834,1061224,SOKLIN LIQUID DET SAKURA SCT 20ML,07:00-09:00,PCS,0.1,0.6,0.28
4835,1061224,SOKLIN LIQUID DET SAKURA SCT 20ML,09:00-11:00,PCS,0.2,0.3,0.23
4842,1061261,SOKLIN POWDET SOFT FREES PEONY SCT 43GR,17:00-19:00,PCS,0.25,0.25,0.25
4840,1061261,SOKLIN POWDET SOFT FREES PEONY SCT 43GR,13:00-15:00,PCS,0.17,0.25,0.21
4841,1061261,SOKLIN POWDET SOFT FREES PEONY SCT 43GR,15:00-17:00,PCS,0.08,0.17,0.14
4843,1061356,SOKLIN SOFTENER  FINE&CFT SCT 13ML 4R+1P,07:00-09:00,,,,
4844,1061356,SOKLIN SOFTENER  FINE&CFT SCT 13ML 4R+1P,09:00-11:00,,,,
4845,1061356,SOKLIN SOFTENER  FINE&CFT SCT 13ML 4R+1P,11:00-13:00,,,,
4846,1061356,SOKLIN SOFTENER  FINE&CFT SCT 13ML 4R+1P,13:00-15:00,,,,
4847,1061356,SOKLIN SOFTENER  FINE&CFT SCT 13ML 4R+1P,15:00-17:00,,,,
4848,1061356,SOKLIN SOFTENER  FINE&CFT SCT 13ML 4R+1P,17:00-19:00,,,,
4849,1061356,SOKLIN SOFTENER  FINE&CFT SCT 13ML 4R+1P,19:00-21:00,,,,
4854,1061365,SOKLIN PEWANGI HJB GREEN POUCH 780ML (P),15:00-17:00,PCS,0.08,2.17,0.55
4855,1061365,SOKLIN PEWANGI HJB GREEN POUCH 780ML (P),17:00-19:00,PCS,0.08,1,0.41
4850,1061365,SOKLIN PEWANGI HJB GREEN POUCH 780ML (P),07:00-09:00,PCS,0.08,0.5,0.39
4853,1061365,SOKLIN PEWANGI HJB GREEN POUCH 780ML (P),13:00-15:00,PCS,0.08,0.92,0.36
4851,1061365,SOKLIN PEWANGI HJB GREEN POUCH 780ML (P),09:00-11:00,PCS,0.08,0.75,0.3
4852,1061365,SOKLIN PEWANGI HJB GREEN POUCH 780ML (P),11:00-13:00,PCS,0.08,0.83,0.29
4856,1061365,SOKLIN PEWANGI HJB GREEN POUCH 780ML (P),19:00-21:00,PCS,0.25,0.25,0.25
4861,1061829,DAIA POWDER DET CLEAN&FRESH BAG 245GR,15:00-17:00,PCS,0.12,2.08,0.96
4860,1061829,DAIA POWDER DET CLEAN&FRESH BAG 245GR,13:00-15:00,PCS,0.04,2.04,0.86
4862,1061829,DAIA POWDER DET CLEAN&FRESH BAG 245GR,17:00-19:00,PCS,0.08,2.29,0.61
4858,1061829,DAIA POWDER DET CLEAN&FRESH BAG 245GR,09:00-11:00,PCS,0.04,1.33,0.28
4859,1061829,DAIA POWDER DET CLEAN&FRESH BAG 245GR,11:00-13:00,PCS,0.12,0.33,0.22
4863,1061829,DAIA POWDER DET CLEAN&FRESH BAG 245GR,19:00-21:00,PCS,0.04,0.25,0.12
4857,1061829,DAIA POWDER DET CLEAN&FRESH BAG 245GR,07:00-09:00,PCS,0.04,0.38,0.12
4868,1061830,DAIA POWDET CLEAN&FRESH BAG 800GR NPRG,15:00-17:00,PCS,0.08,1.08,0.46
4864,1061830,DAIA POWDET CLEAN&FRESH BAG 800GR NPRG,07:00-09:00,PCS,0.08,0.75,0.42
4867,1061830,DAIA POWDET CLEAN&FRESH BAG 800GR NPRG,13:00-15:00,PCS,0.08,1.25,0.41
4865,1061830,DAIA POWDET CLEAN&FRESH BAG 800GR NPRG,09:00-11:00,PCS,0.08,0.67,0.37
4869,1061830,DAIA POWDET CLEAN&FRESH BAG 800GR NPRG,17:00-19:00,PCS,0.08,0.92,0.32
4870,1061830,DAIA POWDET CLEAN&FRESH BAG 800GR NPRG,19:00-21:00,PCS,0.08,0.25,0.17
4866,1061830,DAIA POWDET CLEAN&FRESH BAG 800GR NPRG,11:00-13:00,PCS,0.08,0.33,0.17
4871,1061867,SOKLIN POWDET SOFT KOREAN BAG 720GR NP,07:00-09:00,PCS,0.17,0.17,0.17
4872,1061868,SOKLIN POWDER DET SOFT KOREAN BAG 225GR,09:00-11:00,PCS,0.25,0.25,0.25
4873,1061868,SOKLIN POWDER DET SOFT KOREAN BAG 225GR,11:00-13:00,PCS,0.25,0.25,0.25
4874,1061868,SOKLIN POWDER DET SOFT KOREAN BAG 225GR,13:00-15:00,PCS,0.04,0.25,0.15
4875,1061868,SOKLIN POWDER DET SOFT KOREAN BAG 225GR,15:00-17:00,PCS,0.08,0.21,0.12
4876,1061868,SOKLIN POWDER DET SOFT KOREAN BAG 225GR,17:00-19:00,PCS,0.04,0.25,0.12
4878,1062257,SOKLIN PEWANGI ACTVE SPRT PCH 780 ML (P),09:00-11:00,PCS,0.17,0.75,0.53
4883,1062257,SOKLIN PEWANGI ACTVE SPRT PCH 780 ML (P),19:00-21:00,PCS,0.5,0.5,0.5
4882,1062257,SOKLIN PEWANGI ACTVE SPRT PCH 780 ML (P),17:00-19:00,PCS,0.17,0.58,0.46
4881,1062257,SOKLIN PEWANGI ACTVE SPRT PCH 780 ML (P),15:00-17:00,PCS,0.08,0.83,0.28
4880,1062257,SOKLIN PEWANGI ACTVE SPRT PCH 780 ML (P),13:00-15:00,PCS,0.08,0.5,0.22
4879,1062257,SOKLIN PEWANGI ACTVE SPRT PCH 780 ML (P),11:00-13:00,PCS,0.08,0.25,0.14
4877,1062257,SOKLIN PEWANGI ACTVE SPRT PCH 780 ML (P),07:00-09:00,PCS,0.08,0.08,0.08
4888,1062739,EKONOMI PENCUCI PIRING NJ PCH 122ML (C),15:00-17:00,PCS,1.54,18.71,9.98
4887,1062739,EKONOMI PENCUCI PIRING NJ PCH 122ML (C),13:00-15:00,PCS,3.5,23.33,9.93
4889,1062739,EKONOMI PENCUCI PIRING NJ PCH 122ML (C),17:00-19:00,PCS,2.25,13.83,6.42
4885,1062739,EKONOMI PENCUCI PIRING NJ PCH 122ML (C),09:00-11:00,PCS,0.5,4.58,2.39
4886,1062739,EKONOMI PENCUCI PIRING NJ PCH 122ML (C),11:00-13:00,PCS,0.5,5,1.92
4884,1062739,EKONOMI PENCUCI PIRING NJ PCH 122ML (C),07:00-09:00,PCS,0.5,2.5,1.4
4890,1062739,EKONOMI PENCUCI PIRING NJ PCH 122ML (C),19:00-21:00,PCS,0.17,3,1.32
4896,1062770,SOKLIN PEWANGI COTTN FNTSY PCH 780ML (P),17:00-19:00,PCS,0.08,0.75,0.46
4895,1062770,SOKLIN PEWANGI COTTN FNTSY PCH 780ML (P),15:00-17:00,PCS,0.08,1.5,0.46
4894,1062770,SOKLIN PEWANGI COTTN FNTSY PCH 780ML (P),13:00-15:00,PCS,0.08,0.67,0.35
4893,1062770,SOKLIN PEWANGI COTTN FNTSY PCH 780ML (P),11:00-13:00,PCS,0.08,0.83,0.32
4892,1062770,SOKLIN PEWANGI COTTN FNTSY PCH 780ML (P),09:00-11:00,PCS,0.08,0.92,0.27
4897,1062770,SOKLIN PEWANGI COTTN FNTSY PCH 780ML (P),19:00-21:00,PCS,0.08,0.5,0.25
4891,1062770,SOKLIN PEWANGI COTTN FNTSY PCH 780ML (P),07:00-09:00,PCS,0.08,0.25,0.17
4900,1062849,BOOM CINTA LIQDET LAVENDER SCT 20ML,13:00-15:00,PCS,0.17,3.17,0.91
4901,1062849,BOOM CINTA LIQDET LAVENDER SCT 20ML,15:00-17:00,PCS,0.17,1.67,0.89
4902,1062849,BOOM CINTA LIQDET LAVENDER SCT 20ML,17:00-19:00,PCS,0.5,1.33,0.8
4899,1062849,BOOM CINTA LIQDET LAVENDER SCT 20ML,09:00-11:00,PCS,0.17,1.33,0.75
4898,1062849,BOOM CINTA LIQDET LAVENDER SCT 20ML,07:00-09:00,PCS,0.5,0.83,0.67
4903,1063073,EKONOMI PENCUCI PIRING NAT BTL 650ML-TP,09:00-11:00,PCS,0.08,0.25,0.17
4905,1063073,EKONOMI PENCUCI PIRING NAT BTL 650ML-TP,17:00-19:00,PCS,0.08,0.08,0.08
4904,1063073,EKONOMI PENCUCI PIRING NAT BTL 650ML-TP,13:00-15:00,PCS,0.08,0.08,0.08
4910,1063213,SOKLIN LIQUID DET HIJAB SCT 20ML R13,15:00-17:00,PCS,0.2,2.7,0.86
4909,1063213,SOKLIN LIQUID DET HIJAB SCT 20ML R13,13:00-15:00,PCS,0.1,1.9,0.82
4907,1063213,SOKLIN LIQUID DET HIJAB SCT 20ML R13,09:00-11:00,PCS,0.1,1.1,0.45
4911,1063213,SOKLIN LIQUID DET HIJAB SCT 20ML R13,17:00-19:00,PCS,0.1,0.9,0.44
4906,1063213,SOKLIN LIQUID DET HIJAB SCT 20ML R13,07:00-09:00,PCS,0.2,1,0.43
4908,1063213,SOKLIN LIQUID DET HIJAB SCT 20ML R13,11:00-13:00,PCS,0.1,0.5,0.24
4912,1063213,SOKLIN LIQUID DET HIJAB SCT 20ML R13,19:00-21:00,PCS,0.1,0.2,0.15
4914,1065957,SOKLIN SOFTENER PARIS IN LOVE PCH 820ML,11:00-13:00,PCS,0.33,0.33,0.33
4917,1065957,SOKLIN SOFTENER PARIS IN LOVE PCH 820ML,17:00-19:00,PCS,0.08,0.5,0.29
4913,1065957,SOKLIN SOFTENER PARIS IN LOVE PCH 820ML,09:00-11:00,PCS,0.25,0.25,0.25
4915,1065957,SOKLIN SOFTENER PARIS IN LOVE PCH 820ML,13:00-15:00,PCS,0.08,0.5,0.25
4916,1065957,SOKLIN SOFTENER PARIS IN LOVE PCH 820ML,15:00-17:00,PCS,0.08,0.75,0.25
4922,1065959,SOKLIN SOFTENER STARRY NEW YORK PCH820ML,17:00-19:00,PCS,0.08,0.5,0.36
4921,1065959,SOKLIN SOFTENER STARRY NEW YORK PCH820ML,15:00-17:00,PCS,0.08,0.83,0.32
4919,1065959,SOKLIN SOFTENER STARRY NEW YORK PCH820ML,11:00-13:00,PCS,0.17,0.33,0.25
4918,1065959,SOKLIN SOFTENER STARRY NEW YORK PCH820ML,09:00-11:00,PCS,0.25,0.25,0.25
4920,1065959,SOKLIN SOFTENER STARRY NEW YORK PCH820ML,13:00-15:00,PCS,0.08,0.5,0.22
4927,1067072,WINGS CREAM DET BIRU BAG 145GR ISI 30,15:00-17:00,PCS,0.03,1.67,0.77
4926,1067072,WINGS CREAM DET BIRU BAG 145GR ISI 30,13:00-15:00,PCS,0.03,1.63,0.73
4928,1067072,WINGS CREAM DET BIRU BAG 145GR ISI 30,17:00-19:00,PCS,0.03,1.4,0.43
4924,1067072,WINGS CREAM DET BIRU BAG 145GR ISI 30,09:00-11:00,PCS,0.03,1.33,0.42
4925,1067072,WINGS CREAM DET BIRU BAG 145GR ISI 30,11:00-13:00,PCS,0.03,0.67,0.3
4923,1067072,WINGS CREAM DET BIRU BAG 145GR ISI 30,07:00-09:00,PCS,0.03,0.5,0.22
4929,1067072,WINGS CREAM DET BIRU BAG 145GR ISI 30,19:00-21:00,PCS,0.03,0.1,0.07
4932,1067073,WINGS CREAM DET BIRU900 BAG 380GR ISI 12,11:00-13:00,PCS,0.17,0.83,0.42
4934,1067073,WINGS CREAM DET BIRU900 BAG 380GR ISI 12,15:00-17:00,PCS,0.08,0.67,0.41
4930,1067073,WINGS CREAM DET BIRU900 BAG 380GR ISI 12,07:00-09:00,PCS,0.08,0.5,0.35
4935,1067073,WINGS CREAM DET BIRU900 BAG 380GR ISI 12,17:00-19:00,PCS,0.08,0.5,0.35
4931,1067073,WINGS CREAM DET BIRU900 BAG 380GR ISI 12,09:00-11:00,PCS,0.08,0.5,0.28
4933,1067073,WINGS CREAM DET BIRU900 BAG 380GR ISI 12,13:00-15:00,PCS,0.08,0.5,0.26
4936,1067073,WINGS CREAM DET BIRU900 BAG 380GR ISI 12,19:00-21:00,PCS,0.08,0.33,0.21
4939,1067172,EKONOMI CREAM DET 500 BAG 145GR,13:00-15:00,PCS,0.03,0.83,0.34
4942,1067172,EKONOMI CREAM DET 500 BAG 145GR,19:00-21:00,PCS,0.3,0.3,0.3
4940,1067172,EKONOMI CREAM DET 500 BAG 145GR,15:00-17:00,PCS,0.03,0.4,0.16
4938,1067172,EKONOMI CREAM DET 500 BAG 145GR,11:00-13:00,PCS,0.03,0.17,0.1
4937,1067172,EKONOMI CREAM DET 500 BAG 145GR,09:00-11:00,PCS,0.07,0.17,0.09
4941,1067172,EKONOMI CREAM DET 500 BAG 145GR,17:00-19:00,PCS,0.03,0.03,0.03
4947,1067173,EKONOMI CREAM DET 900 BAG 380GR,15:00-17:00,PCS,0.08,0.5,0.25
4948,1067173,EKONOMI CREAM DET 900 BAG 380GR,17:00-19:00,PCS,0.25,0.25,0.25
4946,1067173,EKONOMI CREAM DET 900 BAG 380GR,13:00-15:00,PCS,0.08,0.5,0.19
4944,1067173,EKONOMI CREAM DET 900 BAG 380GR,09:00-11:00,PCS,0.17,0.17,0.17
4945,1067173,EKONOMI CREAM DET 900 BAG 380GR,11:00-13:00,PCS,0.08,0.08,0.08
4943,1067173,EKONOMI CREAM DET 900 BAG 380GR,07:00-09:00,PCS,0.08,0.08,0.08
4952,1067957,SOKLIN LANTAI MERAH PCH 770ML,13:00-15:00,PCS,0.08,2.08,0.45
4954,1067957,SOKLIN LANTAI MERAH PCH 770ML,17:00-19:00,PCS,0.08,1.42,0.38
4949,1067957,SOKLIN LANTAI MERAH PCH 770ML,07:00-09:00,PCS,0.08,0.5,0.36
4953,1067957,SOKLIN LANTAI MERAH PCH 770ML,15:00-17:00,PCS,0.08,0.67,0.36
4950,1067957,SOKLIN LANTAI MERAH PCH 770ML,09:00-11:00,PCS,0.08,0.67,0.21
4951,1067957,SOKLIN LANTAI MERAH PCH 770ML,11:00-13:00,PCS,0.08,0.25,0.17
4959,1067960,SOKLIN LANTAI HIJAUMUDA APEL PCH 770ML,15:00-17:00,PCS,0.08,1.75,0.5
4958,1067960,SOKLIN LANTAI HIJAUMUDA APEL PCH 770ML,13:00-15:00,PCS,0.08,1.58,0.37
4960,1067960,SOKLIN LANTAI HIJAUMUDA APEL PCH 770ML,17:00-19:00,PCS,0.17,0.83,0.36
4955,1067960,SOKLIN LANTAI HIJAUMUDA APEL PCH 770ML,07:00-09:00,PCS,0.08,0.5,0.29
4961,1067960,SOKLIN LANTAI HIJAUMUDA APEL PCH 770ML,19:00-21:00,PCS,0.25,0.33,0.27
4956,1067960,SOKLIN LANTAI HIJAUMUDA APEL PCH 770ML,09:00-11:00,PCS,0.08,0.5,0.24
4957,1067960,SOKLIN LANTAI HIJAUMUDA APEL PCH 770ML,11:00-13:00,PCS,0.08,0.33,0.19
4962,1067966,SOKLIN LANTAI KUNING PCH 770ML,07:00-09:00,PCS,0.5,0.5,0.5
4967,1067966,SOKLIN LANTAI KUNING PCH 770ML,17:00-19:00,PCS,0.08,1,0.46
4968,1067966,SOKLIN LANTAI KUNING PCH 770ML,19:00-21:00,PCS,0.25,0.5,0.33
